[23:17:21 INFO]: [Chunky] Loading server plugin Chunky v1.5.3
[23:17:27 INFO]: [Chunky] Enabling Chunky v1.5.3
[23:19:42 INFO]: [Chunky] Task running for world. Processed: 4871 chunks (8.39%), ETA: 0:19:22, Rate: 45.8 cps, Current: -2, -18
[23:19:43 INFO]: [Chunky] Task running for world. Processed: 4936 chunks (8.50%), ETA: 0:19:14, Rate: 46.0 cps, Current: -8, -19
[23:19:44 INFO]: [Chunky] Task running for world. Processed: 5016 chunks (8.64%), ETA: 0:18:39, Rate: 47.4 cps, Current: -9, -26
[23:19:45 INFO]: [Chunky] Task running for world. Processed: 5081 chunks (8.75%), ETA: 0:18:49, Rate: 46.9 cps, Current: -12, -32
[23:19:46 INFO]: [Chunky] Task running for world. Processed: 5121 chunks (8.82%), ETA: 0:19:49, Rate: 44.5 cps, Current: -30, 0
[23:19:47 INFO]: [Chunky] Task running for world. Processed: 5147 chunks (8.86%), ETA: 0:20:23, Rate: 43.3 cps, Current: -31, 3
[23:19:48 INFO]: [Chunky] Task running for world. Processed: 5172 chunks (8.90%), ETA: 0:21:21, Rate: 41.3 cps, Current: -25, 1
[23:19:49 INFO]: [Chunky] Task running for world. Processed: 5218 chunks (8.98%), ETA: 0:21:29, Rate: 41.0 cps, Current: -24, 5
[23:19:50 INFO]: [Chunky] Task running for world. Processed: 5263 chunks (9.06%), ETA: 0:20:35, Rate: 42.7 cps, Current: -21, 10
[23:19:51 INFO]: [Chunky] Task running for world. Processed: 5298 chunks (9.12%), ETA: 0:20:43, Rate: 42.5 cps, Current: -21, 14
[23:19:52 INFO]: [Chunky] Task running for world. Processed: 5350 chunks (9.21%), ETA: 0:20:32, Rate: 42.8 cps, Current: -28, 14
[23:19:53 INFO]: [Chunky] Task running for world. Processed: 5388 chunks (9.28%), ETA: 0:20:12, Rate: 43.5 cps, Current: -26, 17
[23:19:54 INFO]: [Chunky] Task running for world. Processed: 5423 chunks (9.34%), ETA: 0:20:15, Rate: 43.3 cps, Current: -30, 21
[23:19:55 INFO]: [Chunky] Task running for world. Processed: 5443 chunks (9.37%), ETA: 0:20:33, Rate: 42.7 cps, Current: -32, 22
[23:19:56 INFO]: [Chunky] Task running for world. Processed: 5481 chunks (9.44%), ETA: 0:20:34, Rate: 42.6 cps, Current: -26, 24
[23:19:58 INFO]: [Chunky] Task running for world. Processed: 5525 chunks (9.51%), ETA: 0:20:30, Rate: 42.7 cps, Current: -21, 29
[23:19:59 INFO]: [Chunky] Task running for world. Processed: 5564 chunks (9.58%), ETA: 0:20:39, Rate: 42.4 cps, Current: -18, 25
[23:20:00 INFO]: [Chunky] Task running for world. Processed: 5635 chunks (9.70%), ETA: 0:20:03, Rate: 43.6 cps, Current: -16, 18
[23:20:01 INFO]: [Chunky] Task running for world. Processed: 5676 chunks (9.77%), ETA: 0:19:53, Rate: 43.9 cps, Current: -11, 22
[23:20:02 INFO]: [Chunky] Task running for world. Processed: 5721 chunks (9.85%), ETA: 0:19:28, Rate: 44.8 cps, Current: -13, 27
[23:20:03 INFO]: [Chunky] Task running for world. Processed: 5756 chunks (9.91%), ETA: 0:19:22, Rate: 45.0 cps, Current: -7, 24
[23:20:04 INFO]: [Chunky] Task running for world. Processed: 5828 chunks (10.03%), ETA: 0:18:58, Rate: 45.9 cps, Current: -2, 23
